Bankrupt?, Non-industry income and expenditure/revenue, Persistent EPS in the Last Four Seasons, Interest Expense Ratio, Debt ratio %, Borrowing dependency, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Inventory/Working Capital, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Net Income to Total Assets
0,0.303445974,0.222274747,0.631700593,0.115427639,0.374762628,0.777198296,0.24226861,0.048250273,0.277345735,0.936065721,0.002301038,0.017599715,0.803271423
0,0.30359486,0.223220195,0.630772524,0.115064849,0.370571013,0.814882324,0.449953636,0.108868589,0.27721172,0.934938384,0.002346215,0.016958489,0.80749112
0,0.303914628,0.23522738,0.63076362,0.096562566,0.373380334,0.804730278,0.389209882,0.282359449,0.277013121,0.941020351,0.002786943,0.008711209,0.824367978
0,0.303572624,0.235794649,0.630863276,0.125555522,0.373211462,0.813515459,0.593357196,0.10519279,0.276980531,0.941579167,0.002567793,0.012708887,0.821091179
0,0.30370725,0.226907441,0.630830742,0.120960184,0.373661043,0.791537975,0.375221348,0.041842804,0.277542704,0.938694997,0.002303106,0.038234371,0.81232453
0,0.303375156,0.206107592,0.628503719,0.090304441,0.37334902,0.827457316,0.54512259,0.037872376,0.277073859,0.929878558,0.002201459,0.027095754,0.791425777
0,0.304269925,0.23106741,0.630714305,0.074281223,0.371466819,0.750712866,0.171187003,0.125078618,0.285000855,0.944919979,0.002620958,0.010421337,0.819812089
0,0.303705075,0.22908197,0.63072047,0.04970221,0.370274647,0.780921833,0.220387083,0.088208217,0.277188899,0.936165345,0.002351764,0.019418415,0.809796633
0,0.303453467,0.218871135,0.630899577,0.036883635,0.370358524,0.800200503,0.189170561,0.081170939,0.277267231,0.938446393,0.002284332,0.017301936,0.801454767
0,0.303564406,0.221045665,0.631118409,0.07449285,0.372527025,0.804611793,0.223521392,0.111784927,0.277153435,0.937223716,0.002352918,0.015428127,0.80705493
0,0.303325366,0.205918502,0.629055081,0.092390483,0.373825442,0.755199638,0.129391782,0.033219479,0.278295849,0.930268388,0.002112228,0.01260424,0.787253467
0,0.30344259,0.222652926,0.631036561,0.046588264,0.370309316,0.899809649,0.545529404,0.053660103,0.277118953,0.936688408,0.002258281,0.034477841,0.801666328
0,0.303539511,0.222463837,0.630901631,0.062037065,0.371236437,0.819688759,0.290736003,0.155938357,0.277279972,0.945437931,0.002308343,0.02715452,0.808410567
0,0.303443799,0.21083483,0.630612252,0.035099918,0.369637181,0.802844206,0.230328933,0.076359888,0.277050553,0.929525844,0.002150349,0.015842112,0.788559255
0,0.30354217,0.242412782,0.630636224,0.144995012,0.369676324,0.804902491,0.585091805,0.177808811,0.277290021,0.940486289,0.00237172,0.025992943,0.817523173
0,0.303502048,0.217831143,0.634813907,0.111739275,0.374238117,0.762358205,0.266846068,0.102139575,0.277413385,0.936706897,0.002231377,0.019782737,0.796110266
0,0.303548454,0.239481895,0.630716018,0.09199746,0.372654518,0.852028336,0.438975045,0.116711199,0.277186239,0.942206284,0.002440132,0.016361029,0.816082926
0,0.303592927,0.222652926,0.630773894,0.096230009,0.37122749,0.757857821,0.321438172,0.133779934,0.276989258,0.936558071,0.002368374,0.013969117,0.807268924
0,0.303536853,0.235794649,0.630951288,0.128306678,0.374674277,0.765651069,0.258973767,0.111188071,0.277325503,0.950868887,0.002547984,0.008290854,0.811390703
0,0.30362894,0.247140021,0.630718072,0.08773468,0.372295525,0.820339168,0.36265586,0.077124607,0.277144009,0.949141568,0.002440809,0.030516602,0.8336231
0,0.304806739,0.27191075,0.63069821,0.095292802,0.372748461,0.751256047,0.158099216,0.062404513,0.27899589,0.968078011,0.003200023,0.006793291,0.834556573
0,0.303592927,0.223031105,0.630774236,0.088067237,0.369936902,0.769262753,0.358494854,0.049830081,0.277146241,0.935734499,0.002308149,0.028575757,0.809030531
0,0.303483679,0.223503829,0.630738278,0.087764912,0.371321432,0.813685352,0.469672967,0.021122751,0.277140029,0.938115412,0.002345169,0.021802029,0.810654846
0,0.302682205,0.201096719,0.630524924,0.051485927,0.370370826,0.788246615,0.206606296,0.207570134,0.277048355,0.920315772,0.001996458,0.024425653,0.762550471
0,0.303559814,0.23721282,0.630666703,0.085043988,0.36965843,0.848204087,0.511619426,0.094750396,0.277187901,0.944428546,0.002529108,0.016834389,0.825437203
0,0.303609121,0.224543821,0.630790332,0.054085921,0.370781264,0.831064214,0.379008848,0.061343586,0.277093923,0.938165765,0.002481193,0.009606524,0.810081839
0,0.30352791,0.224449277,0.630638964,0.111255555,0.370093473,0.82685702,0.499118185,0.024057159,0.277239909,0.941126085,0.002297205,0.027364814,0.80672232
0,0.30301865,0.203365794,0.630434172,0.045439429,0.370732056,0.759317963,0.161223535,0.064696937,0.277006838,0.921983691,0.001975615,0.028244811,0.753883672
0,0.303571899,0.215940248,0.632126957,0.133567131,0.373482105,0.80564433,0.49929935,0.022897352,0.277235077,0.907756757,0.002260391,0.028210653,0.80097445
0,0.303838493,0.221329299,0.630780058,0.063518457,0.370760015,0.803241511,0.297452321,0.182655785,0.277100567,0.946089639,0.00237435,0.013887823,0.807689083
0,0.303480053,0.242696417,0.631048547,0.159627536,0.37689646,0.863966982,0.488688076,0.158234136,0.277389022,0.944546632,0.002360603,0.035668455,0.823232839
0,0.302617913,0.199300369,0.630562595,0.038969677,0.370522923,0.836792172,0.466948375,0.042479211,0.276974886,0.927651575,0.002106602,0.047161108,0.761890282
0,0.303754865,0.222558381,0.631366009,0.117816005,0.37479506,0.832978684,0.397783181,0.067451349,0.277033489,0.935883158,0.002354205,0.016906855,0.808246986
0,0.303538061,0.219343859,0.630629032,0.067055658,0.369637181,0.815325813,0.478403321,0.233749889,0.276995089,0.938240005,0.002267562,0.038863222,0.804506062
0,0.303412136,0.207336674,0.630496158,0.040934789,0.370445756,0.849794586,0.482606985,0.100020744,0.276978206,0.929842323,0.002144744,0.030700169,0.78063034
0,0.303077383,0.19457313,0.630571157,0.051032439,0.370266818,0.897208328,0.602031413,0.131317297,0.277077157,0.910391743,0.002075276,0.083141029,0.720667119
0,0.303381199,0.224260187,0.630854029,0.111346253,0.373549207,0.784186512,0.480882961,0.180563295,0.277142052,0.937997663,0.002331875,0.028288571,0.812828886
0,0.303429297,0.214238442,0.630134861,0.040723161,0.370619102,0.858954845,0.522265724,0.11232159,0.277023516,0.93095463,0.002224288,0.047909913,0.794360786
0,0.303533469,0.202136712,0.630326639,0.155092663,0.375216682,0.814143672,0.574879898,0.155044218,0.277230539,0.925835517,0.002168669,0.046611492,0.779225121
0,0.30350374,0.195140399,0.63036568,0.104574175,0.373848927,0.810041456,0.359526589,0.08557176,0.277152504,0.902630218,0.001967012,0.027583588,0.753478594
0,0.303429538,0.216696606,0.630813961,0.065483569,0.371224135,0.895036503,0.42053886,0.259126619,0.277306494,0.933059839,0.002242704,0.068265088,0.801049139
0,0.303884899,0.216602061,0.63265058,0.099495117,0.37313094,0.774887994,0.350764639,0.057779994,0.277130106,0.933450344,0.002291617,0.00608466,0.798141834
0,0.30356924,0.23106741,0.630715675,0.087885842,0.370573249,0.816083976,0.554081403,0.228908385,0.27697486,0.941694447,0.002411417,0.02128159,0.818559515
0,0.303556672,0.22728562,0.6312869,0.100099767,0.373474277,0.754811792,0.357885885,0.146600031,0.277301596,0.935307337,0.002303871,0.024492445,0.806547131
0,0.303518242,0.228987426,0.630794441,0.131088067,0.371542868,0.785423011,0.551390156,0.327507047,0.27697486,0.937642582,0.002396653,0.017088915,0.812627436
0,0.303637158,0.199773093,0.632143395,0.122653203,0.371645757,0.92967602,0.790427974,0.006194694,0.276994187,0.922498327,0.002255393,0.048421516,0.803162008
0,0.303241497,0.194384041,0.630594786,0.125374127,0.369960388,0.771204108,0.452943486,0.202994733,0.277384073,0.92630862,0.002113851,0.050856596,0.761380759
0,0.303319324,0.181904132,0.630009863,0.16162288,0.379392641,0.804354816,0.457915929,0.144201927,0.27717613,0.929753666,0.002116979,0.046940927,0.764901068
0,0.30356924,0.231540134,0.630906083,0.127339239,0.370990398,0.824056351,0.49621896,0.117481733,0.277280534,0.943064648,0.002380387,0.023476188,0.8166256
0,0.303860004,0.261699915,0.630612594,0.054781268,0.369637181,0.838755297,0.437270789,0.305154263,0.277119354,0.963430683,0.002536269,0.027183472,0.844702643
0,0.303339385,0.191925877,0.630115683,0.156967077,0.378897207,0.775921004,0.556692634,0.176307605,0.277238317,0.922890269,0.002126002,0.048367629,0.766512939
0,0.303909069,0.251961804,0.630648895,0.080267255,0.370464768,0.814147855,0.437352191,0.087572534,0.277003237,0.968320331,0.002484459,0.022099865,0.828881221
0,0.303445974,0.221234755,0.630798551,0.038516189,0.370339512,0.839837005,0.400631767,0.119580358,0.277094279,0.934542547,0.002288895,0.026439594,0.805071499
0,0.30384236,0.307081403,0.630680059,0.094869547,0.372062906,0.861072611,0.521089826,0.308936587,0.27699945,0.962680951,0.003049528,0.00935119,0.840838889
0,0.303595102,0.26179446,0.63062458,0.059255676,0.369637181,0.849413608,0.372481919,0.182255836,0.277173859,0.95623489,0.0023685,0.041818747,0.829871379
0,0.303570691,0.224543821,0.630612252,0.061644043,0.369637181,0.851304554,0.540955706,0.191104452,0.277060622,0.941328575,0.002384004,0.021501381,0.815341608
0,0.30356344,0.20468942,0.630588965,0.084771896,0.369637181,0.854395214,0.616257044,0.258675294,0.277064049,0.925411042,0.002160723,0.044424226,0.777942821
0,0.303588335,0.234565567,0.630694443,0.108413701,0.371388534,0.798774407,0.501120434,0.170215805,0.27700813,0.954820692,0.002440098,0.013822375,0.81295622
0,0.303455158,0.198449466,0.630149587,0.141850833,0.377271111,0.791280977,0.500942335,0.184582919,0.277305611,0.921210365,0.002129537,0.052339408,0.765180012
0,0.30366447,0.247896379,0.630642046,0.097802098,0.370343985,0.79575493,0.387514652,0.093238821,0.27707666,0.947045259,0.00243534,0.028372853,0.830067988
0,0.303570207,0.220194762,0.631887234,0.124860175,0.37321258,0.772993597,0.396611285,0.053599737,0.276988247,0.933443299,0.00228116,0.020269657,0.802023435
0,0.303413345,0.246194573,0.63062458,0.018502283,0.369637181,0.889849825,0.594488921,0.277017391,0.276981082,0.956343571,0.002386594,0.026151207,0.819932228
0,0.303058047,0.194384041,0.630441364,0.073223086,0.372822272,0.880833321,0.731412972,0.040738356,0.276981486,0.918954822,0.002126926,0.071870383,0.752603409
0,0.303468452,0.118370048,0.629503021,0.223901805,0.402351465,0.826911482,0.400305706,0.088340387,0.277251474,0.933459566,0.001862598,0.022533763,0.747473394
0,0.303347602,0.224449277,0.630930056,0.090636999,0.372138954,0.786741084,0.287221854,0.118548439,0.27730585,0.942217714,0.002315857,0.028393952,0.810228786
0,0.303680422,0.262361728,0.630612252,0.096774194,0.369637181,0.82993838,0.581455569,0.28852332,0.276998408,0.954586213,0.002401822,0.043075257,0.839294488
0,0.303802963,0.196085847,0.630596499,0.032409227,0.370557592,0.775092258,0.172423682,0.052213194,0.277178196,0.925069633,0.001983172,0.019770206,0.76737505
0,0.303480053,0.221991113,0.631190326,0.041569671,0.371050789,0.827884176,0.442520838,0.199829171,0.276982272,0.935427499,0.002273892,0.03283552,0.804394945
0,0.303669304,0.204500331,0.629539664,0.088702119,0.374118452,0.736399859,0.115038919,0.069939716,0.27695572,0.943349875,0.002085071,0.016670367,0.781800656
0,0.303573833,0.265198071,0.630621156,0.126009009,0.371079867,0.827167658,0.619891072,0.215258122,0.27708577,0.945200647,0.002508643,0.025553506,0.837645907
0,0.303681389,0.246761842,0.630659854,0.117936935,0.370984806,0.779499204,0.405650099,0.048623021,0.277073082,0.953983248,0.002515479,0.016201686,0.823035942
0,0.303525493,0.235983738,0.630914645,0.118329957,0.374773812,0.889309407,0.670640192,0.034564523,0.27712681,0.94572407,0.002402185,0.024515779,0.820670448
0,0.303721994,0.244587312,0.630621156,0.062913807,0.369637181,0.795231702,0.33883315,0.141108338,0.277010423,0.951767952,0.002429935,0.016079827,0.814776633
0,0.303544104,0.213292994,0.649071246,0.142395018,0.373162254,0.721625706,0.265224513,0.089412037,0.27696099,0.945622168,0.002213467,0.010603683,0.794919871
0,0.303361621,0.21896568,0.631095807,0.066360311,0.372241843,0.829175535,0.46495025,0.040090724,0.276975908,0.938552562,0.002278531,0.030664476,0.80466915
0,0.302890791,0.201191264,0.630488281,0.06282311,0.371659177,0.796476651,0.174773576,0.066164159,0.277441271,0.915221756,0.002059115,0.049847978,0.74609161
0,0.303350745,0.204973055,0.629455418,0.134776431,0.376945668,0.738129423,0.384852605,0.190163944,0.276496503,0.932855994,0.002150433,0.028551613,0.782652683
0,0.303379265,0.215656613,0.63229579,0.076609124,0.372363745,0.821461526,0.23982984,0.01572512,0.277339841,0.92685078,0.002245005,0.031558159,0.798728588
0,0.304372648,0.29431786,0.630612252,0.090939323,0.369637181,0.790449329,0.365722147,0.159680808,0.277004527,0.963133192,0.002797037,0.018186523,0.856339955
0,0.303592202,0.282405219,0.630661566,0.08153702,0.370957965,0.805323975,0.322624921,0.105900864,0.277167857,0.958232717,0.002709008,0.011640021,0.828604781
0,0.303584467,0.226340172,0.630620813,0.083471899,0.369637181,0.762564119,0.257475032,0.030849726,0.277781729,0.939766301,0.002293052,0.032555007,0.807974972
0,0.303558364,0.231729224,0.630615334,0.027481331,0.370001767,0.861852105,0.389128864,0.176449935,0.277133734,0.944648396,0.00262736,0.013088614,0.826408509
0,0.304277176,0.242318238,0.630658827,0.068264958,0.371267751,0.860348578,0.419727047,0.129170616,0.277154812,0.950039626,0.003810104,0.006079875,0.852241301
0,0.303435823,0.222274747,0.631053684,0.075762615,0.372658992,0.780788499,0.269527537,0.104545393,0.277329594,0.940881502,0.002327749,0.029390596,0.812776619
0,0.30345395,0.212063912,0.627045177,0.099192793,0.373548088,0.765951784,0.160777932,0.091858761,0.278352647,0.919933693,0.002168024,0.01333084,0.791109148
0,0.303535644,0.216034792,0.63223586,0.051667322,0.371455636,0.905939523,0.730467175,0.176034899,0.277008753,0.936427818,0.002246536,0.023254213,0.79820389
0,0.303587851,0.266994422,0.630649923,0.062551017,0.370359642,0.83747148,0.370157934,0.145503086,0.277167981,0.956086028,0.002638048,0.019164947,0.841745116
0,0.303482954,0.229554694,0.630681771,0.081113765,0.370594498,0.916102509,0.835646345,0.269799964,0.276991184,0.943577702,0.002347657,0.039295023,0.823028656
0,0.304848069,0.289779711,0.630679374,0.083109109,0.370817052,0.80575477,0.368727743,0.08029157,0.276994319,0.951547069,0.003661329,0.006718373,0.852290967
0,0.303834384,0.250259998,0.630643758,0.071016114,0.370726465,0.813064576,0.444394259,0.037504191,0.277020134,0.95187275,0.00265409,0.016079969,0.835885342
0,0.303594619,0.237496455,0.630746154,0.08141609,0.37258518,0.884918212,0.744274376,0.16127881,0.277032792,0.945052112,0.002619948,0.018069843,0.837213424
0,0.303465068,0.217925688,0.631270805,0.119690419,0.372030473,0.793106585,0.490976974,0.15789629,0.277011469,0.933489211,0.002258022,0.038608431,0.802293488
0,0.303848403,0.215940248,0.631862577,0.058681259,0.372357034,0.7857514,0.329536547,0.062163022,0.277029677,0.932430822,0.002277937,0.010616963,0.798927873
0,0.303537336,0.254892692,0.630948206,0.244248269,0.393274851,0.787121648,0.808118258,0.057775939,0.277029509,0.938766136,0.002368326,0.018616765,0.811030534
0,0.303572624,0.225016545,0.630612252,0.074704477,0.369637181,0.874795217,0.728589989,0.151256073,0.276988637,0.926466889,0.002426323,0.019819559,0.818736111
0,0.303547246,0.197220384,0.630173559,0.141790368,0.372754052,0.863513208,0.625429533,0.148721386,0.277329933,0.908823319,0.002144697,0.082030585,0.755011679
0,0.30342978,0.174151461,0.629534527,0.244701757,0.419958934,0.620461632,0.196929663,0.071489383,0.276806558,0.919254414,0.001891736,0.018371273,0.759558946
0,0.304088168,0.26179446,0.630613279,0.061704508,0.369637181,0.88322044,0.600071634,0.189115164,0.277048146,0.960552625,0.00262834,0.023610623,0.851024378
0,0.303448633,0.20487851,0.63042698,0.084620733,0.373330008,0.810510845,0.475161311,0.082948711,0.2770855,0.907480541,0.002087121,0.037661945,0.764452323
0,0.303573108,0.221329299,0.631055397,0.101460229,0.37293299,0.776780776,0.19663324,0.034941373,0.277534732,0.93586378,0.002361531,0.015807848,0.808125654
0,0.303590268,0.213860263,0.633854673,0.12310669,0.376680616,0.832541649,0.533641468,0.039757998,0.276975383,0.930373359,0.002247886,0.014058536,0.797420917
0,0.303462893,0.21083483,0.63061054,0.012213925,0.369655075,0.890299243,0.317100415,0.243310001,0.277204188,0.923567633,0.002025382,0.01516244,0.777779137
0,0.303529843,0.157795216,0.630503692,0.090002116,0.372265329,0.783181313,0.200190698,0.015499477,0.277439639,0.905485308,0.001748556,0.027742042,0.71774899
0,0.303502531,0.219722038,0.632873865,0.159325211,0.37875853,0.742584417,0.315910515,0.050824599,0.27551919,0.925842402,0.002264618,0.015599708,0.799111568
0,0.303469177,0.203649428,0.630350954,0.103425341,0.37355368,0.790204775,0.246677333,0.079898047,0.277222813,0.925902023,0.001923765,0.01366218,0.771444586
0,0.303367422,0.208565756,0.62939857,0.104453245,0.373897017,0.732527772,0.116886192,0.014357287,0.27663574,0.927970801,0.002042269,0.010733775,0.784143734
0,0.303125965,0.211307554,0.630612252,0.026090637,0.369637181,0.923612209,0.75831378,0.577332732,0.276974908,0.90433025,0.002152042,0.035207741,0.779886955
0,0.303373223,0.22312565,0.631043753,0.116969495,0.372698134,0.806143219,0.431481605,0.115487949,0.277149805,0.938372992,0.002311247,0.028170315,0.809355804
0,0.303099136,0.180013236,0.63040609,0.118299725,0.375708761,0.775588753,0.409358437,0.07244515,0.277072854,0.912344205,0.002031103,0.049373033,0.738469095
0,0.303520175,0.223976553,0.630612252,0.080781207,0.369637181,0.81202465,0.377089807,0.060347426,0.277158187,0.936807621,0.002333675,0.026650728,0.812132306
0,0.303478603,0.246572752,0.630637936,0.090425371,0.369637181,0.83044084,0.570052983,0.086189977,0.277051488,0.94930584,0.002661197,0.017964797,0.841313162
0,0.304287328,0.234849201,0.630752318,0.035976661,0.370345104,0.760054516,0.092666789,0.029941687,0.277263448,0.940483178,0.002466687,0.01305268,0.814041874
0,0.302929947,0.193154959,0.630530746,0.054781268,0.371426558,0.782647829,0.177677019,0.105478777,0.277453531,0.920723639,0.001865177,0.023091026,0.746623849
0,0.303357512,0.194289496,0.630237257,0.163739154,0.376708575,0.787095434,0.564652212,0.02631516,0.277022774,0.916282906,0.001959003,0.033230575,0.743229117
0,0.302927288,0.190034982,0.630581773,0.052362669,0.370751069,0.787066269,0.247848459,0.048307551,0.277233143,0.94097186,0.0020468,0.030421022,0.763323465
0,0.303372981,0.206485771,0.630142053,0.058711491,0.371806801,0.765689087,0.20776788,0.055942238,0.277156235,0.93711875,0.002066449,0.014425883,0.78213062
0,0.303548938,0.221423844,0.632191682,0.157722889,0.378261978,0.806996002,0.555075985,0.019988825,0.277016845,0.933498358,0.002271225,0.026353702,0.802315207
0,0.302209201,0.19258769,0.630194449,0.12504157,0.377195062,0.697681954,0.150053194,0.039798252,0.276796052,0.919445223,0.002017487,0.036457991,0.750594567
0,0.303549421,0.210362106,0.627160244,0.185294918,0.381450424,0.768899128,0.537939748,0.038992641,0.277136737,0.900341255,0.002200972,0.05174701,0.787170444
0,0.303821574,0.231445589,0.631007109,0.119841582,0.374542311,0.768643743,0.269331909,0.040063085,0.277346791,0.939684195,0.002581627,0.009549658,0.815616497
0,0.303713293,0.256310863,0.630718072,0.096471869,0.372206056,0.7736856,0.413314222,0.125276979,0.276990617,0.950518248,0.002822943,0.011822876,0.83700742
0,0.303122097,0.207714853,0.630612252,0.018169725,0.369637181,0.832537583,0.36022792,0.123043665,0.276986645,0.926135663,0.00214692,0.0361734,0.778361838
0,0.303584709,0.226907441,0.63236942,0.153792666,0.376433459,0.762682118,0.308919753,0.029393659,0.277355431,0.934243057,0.002285585,0.029346004,0.805506054
0,0.303573108,0.215372979,0.63482829,0.079813768,0.372873717,0.765034676,0.228486371,0.018557758,0.277387389,0.931494428,0.002231007,0.01457066,0.796034386
0,0.303506399,0.218398412,0.630626978,0.049490583,0.369639418,0.781063252,0.181122358,0.064288959,0.277365148,0.933795465,0.002294453,0.016333275,0.802114361
0,0.303686948,0.246478207,0.630612252,0.077939354,0.369637181,0.822570978,0.447054988,0.124199806,0.277007712,0.944656065,0.002536831,0.015560557,0.823909964
0,0.303894325,0.232485582,0.630676292,0.059739396,0.371198413,0.748492593,0.151038619,0.057439293,0.2757989,0.946005256,0.003116161,0.00489277,0.821358509
0,0.303465793,0.214332987,0.632603321,0.109471838,0.370766726,0.792130069,0.413084794,0.035056826,0.277352565,0.933167186,0.00223484,0.021513978,0.796561281
0,0.303423496,0.239670984,0.630627663,0.04386734,0.369637181,0.824453915,0.279173791,0.091264647,0.277188317,0.946053072,0.002548115,0.017505229,0.8285606
0,0.303698549,0.243736409,0.630790332,0.109350908,0.371814629,0.791336021,0.337521026,0.103278109,0.277005367,0.947607323,0.002429116,0.020879616,0.820296385
0,0.302923904,0.20071854,0.629669114,0.185506545,0.387225638,0.752730957,0.15100987,0.040760925,0.277258559,0.923853117,0.002086347,0.027007965,0.773236469
0,0.303445007,0.222463837,0.631095807,0.060344046,0.370626931,0.831523824,0.397798964,0.079833545,0.277168479,0.932933485,0.002260387,0.026073577,0.80059272
0,0.303378056,0.208754845,0.628303037,0.144329897,0.379337841,0.847664368,0.393849586,0.071008018,0.277303382,0.928122083,0.002085785,0.011619118,0.786132627
0,0.303477395,0.226434717,0.630633484,0.033074342,0.369637181,0.859277105,0.470261556,0.268085607,0.276982163,0.950268209,0.002358825,0.018780373,0.81011819
0,0.303532502,0.227191075,0.631096834,0.105511383,0.372770828,0.791007089,0.408206541,0.087279157,0.277340049,0.943301308,0.002531756,0.006145806,0.806812334
0,0.305016775,0.251016356,0.630699237,0.082232367,0.371722924,0.74718197,0.127708274,0.06747398,0.276667491,0.964884382,0.003800269,0.003598937,0.829084115
0,0.303560297,0.28183795,0.630612937,0.109320676,0.369637181,0.844628886,0.687410868,0.172025845,0.276985148,0.953803746,0.002546312,0.036584963,0.863713825
0,0.30375269,0.233336485,0.630612252,0.057985912,0.369637181,0.82375927,0.390618987,0.318745173,0.276994404,0.959648874,0.002486671,0.017929258,0.822899094
0,0.303592927,0.234376477,0.630803688,0.131511322,0.37195778,0.749233584,0.365988725,0.138638336,0.274170298,0.943276984,0.00241117,0.024065545,0.821482562
0,0.303948708,0.224638366,0.631077999,0.135139221,0.374188909,0.725919205,0.19012145,0.054898367,0.276775118,0.935776763,0.002379715,0.015125405,0.809210631
0,0.303387483,0.222180202,0.631250599,0.122381111,0.375108201,0.762527312,0.29903796,0.112657352,0.278871428,0.936627517,0.002281334,0.031113708,0.805307657
0,0.303509299,0.228325612,0.630821838,0.115820661,0.373021341,0.791365899,0.455417455,0.233832262,0.277126758,0.939839899,0.00236335,0.03167249,0.820685512
0,0.304191857,0.229460149,0.630612252,0.045106872,0.369637181,0.775785817,0.175388069,0.048254428,0.277017477,0.963373349,0.002421194,0.013874842,0.811484672
0,0.303618789,0.232391037,0.630905399,0.080599813,0.371592076,0.755580853,0.244136353,0.054541919,0.277384248,0.93850563,0.00257115,0.013154301,0.822230776
0,0.303482954,0.210551196,0.630586225,0.091030021,0.370263463,0.841108128,0.509398329,0.042001997,0.277097174,0.914755478,0.002181219,0.033271576,0.786453677
0,0.303370806,0.207620308,0.62840372,0.114822989,0.373375861,0.709488553,0.203166598,0.076276728,0.276927488,0.929221611,0.002159772,0.016775289,0.789050305
0,0.303576733,0.238252813,0.630619101,0.076216102,0.37135051,0.839875203,0.355258899,0.210201404,0.277248344,0.944236997,0.002485795,0.025926544,0.834786008
0,0.303030977,0.191264064,0.630353009,0.190162348,0.381731133,0.723864594,0.280973839,0.021435125,0.276047116,0.854337084,0.002014972,0.064225158,0.715117312
0,0.303570207,0.236551007,0.630747866,0.11252532,0.370634759,0.786415298,0.416709393,0.069793524,0.27706864,0.943014874,0.002443456,0.017037957,0.817247599
0,0.303413103,0.215751158,0.634428296,0.085074221,0.371467938,0.757798992,0.208016667,0.05444713,0.278675186,0.937528931,0.00223357,0.014302015,0.79624744
0,0.303503982,0.239009171,0.630774236,0.097953261,0.371414256,0.843526171,0.534940072,0.192977518,0.277081727,0.937811321,0.002402954,0.03025257,0.826591671
0,0.303603562,0.215845703,0.632392364,0.10463464,0.373175674,0.794492345,0.425406375,0.026358569,0.27703961,0.939552899,0.002239539,0.041632018,0.798285454
0,0.303509541,0.219627494,0.631011561,0.048341748,0.370394312,0.807174726,0.242083107,0.05510574,0.277247203,0.956751454,0.002284019,0.025636948,0.804062471
0,0.303522592,0.23740191,0.630612252,0.064576594,0.370091236,0.829649979,0.378959819,0.10487469,0.27711259,0.944356764,0.002460532,0.026376721,0.831558448
0,0.303540962,0.2312565,0.630612252,0.115669498,0.369637181,0.824636113,0.504077454,0.102740453,0.277246304,0.940054723,0.002392014,0.026851692,0.821426819
0,0.303480295,0.220100217,0.630837591,0.046316171,0.3696383,0.839394807,0.462192313,0.272144293,0.277037171,0.932182621,0.002262177,0.024600547,0.800587885
0,0.303534194,0.229649239,0.631085191,0.11252532,0.371836997,0.804913785,0.397276203,0.048672403,0.277395992,0.942131298,0.002326761,0.02422302,0.809677113
0,0.303424704,0.204216697,0.630579033,0.077727726,0.369637181,0.784530285,0.333866686,0.084140943,0.277169333,0.934247052,0.00216967,0.04720513,0.779288973
0,0.304971819,0.202798525,0.630206778,0.060857998,0.371719569,0.802012265,0.120401387,0.093634708,0.277328698,0.898068975,0.002102629,0.01674294,0.783460746
0,0.303535886,0.227663799,0.630860879,0.079148653,0.372404006,0.867049999,0.516054484,0.3038667,0.277147243,0.945713063,0.002414816,0.014241514,0.811363238
0,0.303835593,0.240805521,0.630761222,0.115729963,0.373435134,0.735630506,0.333749223,0.197767774,0.276845496,0.944384052,0.002792088,0.007238686,0.819784616
0,0.303551355,0.22709653,0.630612252,0.083230039,0.369783687,0.876820927,0.628900977,0.085617087,0.277096051,0.944644294,0.002456001,0.012589658,0.812612223
0,0.303631357,0.317103148,0.630613622,0.028781328,0.369637181,0.882963969,0.514006572,0.246355397,0.277036835,0.949156656,0.003623228,0.006537177,0.849313157
0,0.303609604,0.218209322,0.631381077,0.060978928,0.371281172,0.790541073,0.300006587,0.143299128,0.277013622,0.933599293,0.002297479,0.013399343,0.801243487
0,0.303516067,0.220572941,0.632541678,0.159627536,0.381656203,0.758919228,0.368831179,0.097301573,0.279150813,0.932970781,0.002272797,0.019270811,0.800780103
0,0.303525735,0.232012858,0.631375255,0.157329867,0.377486954,0.844204214,0.769361352,0.087618462,0.277112055,0.938384295,0.002415502,0.018887945,0.81646818
0,0.303432922,0.244020043,0.630765332,0.11872298,0.37388136,0.846013734,0.373709191,0.169697662,0.27727818,0.940678514,0.002365132,0.035524048,0.824064462
0,0.303412378,0.21915477,0.630634169,0.075823079,0.369637181,0.84609449,0.485152431,0.102551638,0.277085711,0.934922908,0.002260783,0.047431016,0.804511291
0,0.303894809,0.245816394,0.630661909,0.075157965,0.371419848,0.755524425,0.255257053,0.072461947,0.277284901,0.945824329,0.002530946,0.021302026,0.833491135
0,0.303726586,0.253190886,0.63064958,0.058288237,0.370099064,0.848550443,0.467929926,0.175762089,0.277081297,0.961873501,0.002849664,0.021972967,0.875681887
0,0.303515583,0.220383852,0.631827989,0.106720682,0.374069244,0.746191147,0.328697557,0.01676962,0.276448679,0.944185319,0.002322027,0.013915762,0.80344835
0,0.303567307,0.216129337,0.63291907,0.126674124,0.376031967,0.773064495,0.264142869,0.13766999,0.27785647,0.933727226,0.002256579,0.01197584,0.797811722
0,0.303502531,0.236834641,0.631183477,0.082957947,0.372076326,0.809920143,0.435641787,0.048401537,0.277077922,0.939804882,0.002359019,0.024651014,0.814575975
